policy,path_id,training_seed,right_censored,clearance_weeks_observed,restricted_clearance_time_contribution,ending_outstanding_mass,terminal_correction,decision_clearance_terminal_residual,exit_channel_residual,clearance_observation_valid,restricted_clearance_time_residual,terminal_once_valid,status
PPO,test_078_367d379a9297,456241246.0,False,79,79,5.541825088162572e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Vanilla SAC,test_078_367d379a9297,3760190062.0,False,78,78,6.337679525756815e-07,0.0,5.820766091346741e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_078_367d379a9297,3890281123.0,False,78,78,6.337741306460131e-07,0.0,0.0,0.0,True,0,True,PASS
Vanilla SAC,test_078_367d379a9297,4226533458.0,False,78,78,6.337708597058689e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_078_367d379a9297,301721597.0,False,78,78,6.337604888429803e-07,0.0,2.9103830456733704e-11,3.637978807091713e-12,True,0,True,PASS
Constrained SAC,test_078_367d379a9297,554911178.0,False,78,78,6.337903011572903e-07,0.0,5.820766091346741e-11,0.0,True,0,True,PASS
Constrained SAC,test_078_367d379a9297,1600960620.0,False,78,78,6.337796059946524e-07,0.0,2.9103830456733704e-11,3.637978807091713e-12,True,0,True,PASS
Model-guided constrained SAC,test_078_367d379a9297,301721597.0,False,79,79,5.706593356043207e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_078_367d379a9297,554911178.0,False,79,79,5.731024297549998e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_078_367d379a9297,1600960620.0,False,79,79,5.721027326722273e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Passive,test_079_bce06ca59758,,False,78,78,7.68038490697106e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Reactive,test_079_bce06ca59758,,False,79,79,5.982437505998965e-07,0.0,2.9103830456733704e-11,4.547473508864641e-13,True,0,True,PASS
Projected stochastic MPC,test_079_bce06ca59758,,False,79,79,6.017215268627552e-07,0.0,1.4551915228366852e-11,9.094947017729282e-13,True,0,True,PASS
Behaviour cloning,test_079_bce06ca59758,1409200687.0,False,79,79,6.121162101192923e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_079_bce06ca59758,3018804584.0,False,79,79,6.140097144192922e-07,0.0,0.0,0.0,True,0,True,PASS
Behaviour cloning,test_079_bce06ca59758,959653586.0,False,79,79,6.1323000331986e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
PPO,test_079_bce06ca59758,1694234878.0,False,79,79,5.707081676596987e-07,0.0,2.9103830456733704e-11,9.094947017729282e-13,True,0,True,PASS
PPO,test_079_bce06ca59758,1635820214.0,False,79,79,6.086965021861762e-07,0.0,1.4551915228366852e-11,9.094947017729282e-13,True,0,True,PASS
PPO,test_079_bce06ca59758,456241246.0,False,79,79,5.921210602909488e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Vanilla SAC,test_079_bce06ca59758,3760190062.0,False,78,78,7.680281160145401e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Vanilla SAC,test_079_bce06ca59758,3890281123.0,False,78,78,7.68033972517252e-07,0.0,5.820766091346741e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_079_bce06ca59758,4226533458.0,False,78,78,7.680207384050409e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Constrained SAC,test_079_bce06ca59758,301721597.0,False,78,78,7.681195448707212e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Constrained SAC,test_079_bce06ca59758,554911178.0,False,78,78,7.680998227386357e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_079_bce06ca59758,1600960620.0,False,78,78,7.681113652340752e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Model-guided constrained SAC,test_079_bce06ca59758,301721597.0,False,79,79,6.123693922103571e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_079_bce06ca59758,554911178.0,False,79,79,6.141831239953152e-07,0.0,0.0,0.0,True,0,True,PASS
Model-guided constrained SAC,test_079_bce06ca59758,1600960620.0,False,79,79,6.13378327728669e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Passive,test_080_e669407a98d7,,False,78,78,6.749146802872264e-07,0.0,5.820766091346741e-11,1.8189894035458565e-12,True,0,True,PASS
Reactive,test_080_e669407a98d7,,False,79,79,5.130118313765696e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Projected stochastic MPC,test_080_e669407a98d7,,False,79,79,5.135936686330674e-07,0.0,1.4551915228366852e-11,9.094947017729282e-13,True,0,True,PASS
Behaviour cloning,test_080_e669407a98d7,1409200687.0,False,79,79,5.230392644805114e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_080_e669407a98d7,3018804584.0,False,79,79,5.251132303409005e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Behaviour cloning,test_080_e669407a98d7,959653586.0,False,79,79,5.243619506009249e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
PPO,test_080_e669407a98d7,1694234878.0,False,79,79,4.976516651797933e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
PPO,test_080_e669407a98d7,1635820214.0,False,79,79,5.257704691171693e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_080_e669407a98d7,456241246.0,False,79,79,5.138841478188527e-07,0.0,2.9103830456733704e-11,9.094947017729282e-13,True,0,True,PASS
Vanilla SAC,test_080_e669407a98d7,3760190062.0,False,78,78,6.74894245136823e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_080_e669407a98d7,3890281123.0,False,78,78,6.749027426314484e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Vanilla SAC,test_080_e669407a98d7,4226533458.0,False,78,78,6.74917701964785e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_080_e669407a98d7,301721597.0,False,78,78,6.748852218624176e-07,0.0,2.9103830456733704e-11,3.637978807091713e-12,True,0,True,PASS
Constrained SAC,test_080_e669407a98d7,554911178.0,False,78,78,6.749213699608994e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_080_e669407a98d7,1600960620.0,False,78,78,6.74901882177064e-07,0.0,0.0,3.637978807091713e-12,True,0,True,PASS
Model-guided constrained SAC,test_080_e669407a98d7,301721597.0,False,79,79,5.234986428598419e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_080_e669407a98d7,554911178.0,False,79,79,5.255160992068564e-07,0.0,0.0,0.0,True,0,True,PASS
Model-guided constrained SAC,test_080_e669407a98d7,1600960620.0,False,79,79,5.247336943658332e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Passive,test_081_fbbd80304765,,False,78,78,8.39217148332286e-07,0.0,0.0,0.0,True,0,True,PASS
Reactive,test_081_fbbd80304765,,False,79,79,6.306618941506483e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Projected stochastic MPC,test_081_fbbd80304765,,False,79,79,6.332238776958348e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Behaviour cloning,test_081_fbbd80304765,1409200687.0,False,79,79,6.454891848441066e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_081_fbbd80304765,3018804584.0,False,79,79,6.476434379228209e-07,0.0,0.0,0.0,True,0,True,PASS
Behaviour cloning,test_081_fbbd80304765,959653586.0,False,79,79,6.4679065081087e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
PPO,test_081_fbbd80304765,1694234878.0,False,79,79,6.016933509927968e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
PPO,test_081_fbbd80304765,1635820214.0,False,79,79,6.433695722920748e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_081_fbbd80304765,456241246.0,False,79,79,6.249171887037598e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Vanilla SAC,test_081_fbbd80304765,3760190062.0,False,78,78,8.392977811726991e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_081_fbbd80304765,3890281123.0,False,78,78,8.392702848024699e-07,0.0,0.0,3.637978807091713e-12,True,0,True,PASS
Vanilla SAC,test_081_fbbd80304765,4226533458.0,False,78,78,8.392894266272277e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_081_fbbd80304765,301721597.0,False,78,78,8.393360930075144e-07,0.0,5.820766091346741e-11,0.0,True,0,True,PASS
Constrained SAC,test_081_fbbd80304765,554911178.0,False,78,78,8.393270708301726e-07,0.0,5.820766091346741e-11,0.0,True,0,True,PASS
Constrained SAC,test_081_fbbd80304765,1600960620.0,False,78,78,8.393188486317301e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Model-guided constrained SAC,test_081_fbbd80304765,301721597.0,False,79,79,6.460824956766514e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Model-guided constrained SAC,test_081_fbbd80304765,554911178.0,False,79,79,6.481690808849212e-07,0.0,0.0,0.0,True,0,True,PASS
Model-guided constrained SAC,test_081_fbbd80304765,1600960620.0,False,79,79,6.472646311136162e-07,0.0,0.0,0.0,True,0,True,PASS
Passive,test_082_2cf496ac3a99,,False,78,78,6.012360017193752e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Reactive,test_082_2cf496ac3a99,,False,79,79,4.922115880804184e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Projected stochastic MPC,test_082_2cf496ac3a99,,False,79,79,4.950524991626305e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_082_2cf496ac3a99,1409200687.0,False,79,79,5.055583130067871e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_082_2cf496ac3a99,3018804584.0,False,79,79,5.078099327021322e-07,0.0,0.0,0.0,True,0,True,PASS
Behaviour cloning,test_082_2cf496ac3a99,959653586.0,False,79,79,5.069722824018807e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
PPO,test_082_2cf496ac3a99,1694234878.0,False,79,79,4.77393405263142e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_082_2cf496ac3a99,1635820214.0,False,79,79,5.094471985417005e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_082_2cf496ac3a99,456241246.0,False,79,79,4.959682250384867e-07,0.0,0.0,0.0,True,0,True,PASS
Vanilla SAC,test_082_2cf496ac3a99,3760190062.0,False,78,78,6.01196154926115e-07,0.0,0.0,0.0,True,0,True,PASS
Vanilla SAC,test_082_2cf496ac3a99,3890281123.0,False,78,78,6.01206587828078e-07,0.0,0.0,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_082_2cf496ac3a99,4226533458.0,False,78,78,6.012101033856918e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Constrained SAC,test_082_2cf496ac3a99,301721597.0,False,78,78,6.011961570448339e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Constrained SAC,test_082_2cf496ac3a99,554911178.0,False,78,78,6.012252266918778e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_082_2cf496ac3a99,1600960620.0,False,78,78,6.012153343159037e-07,0.0,2.9103830456733704e-11,5.4569682106375694e-12,True,0,True,PASS
Model-guided constrained SAC,test_082_2cf496ac3a99,301721597.0,False,79,79,5.060696351978093e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_082_2cf496ac3a99,554911178.0,False,79,79,5.082407658309216e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_082_2cf496ac3a99,1600960620.0,False,79,79,5.073672967466738e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Passive,test_083_4cbdde5f376f,,False,78,78,6.915303810179872e-07,0.0,0.0,0.0,True,0,True,PASS
Reactive,test_083_4cbdde5f376f,,False,79,79,5.171633315756599e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Projected stochastic MPC,test_083_4cbdde5f376f,,False,79,79,5.18172334380972e-07,0.0,2.9103830456733704e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_083_4cbdde5f376f,1409200687.0,False,79,79,5.262572414972875e-07,0.0,2.9103830456733704e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_083_4cbdde5f376f,3018804584.0,False,79,79,5.281644723188066e-07,0.0,0.0,1.8189894035458565e-12,True,0,True,PASS
Behaviour cloning,test_083_4cbdde5f376f,959653586.0,False,79,79,5.274810286597315e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
PPO,test_083_4cbdde5f376f,1694234878.0,False,79,79,5.009483717868875e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
PPO,test_083_4cbdde5f376f,1635820214.0,False,79,79,5.27736537145877e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
PPO,test_083_4cbdde5f376f,456241246.0,False,79,79,5.165572838995677e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Vanilla SAC,test_083_4cbdde5f376f,3760190062.0,False,78,78,6.914587741618269e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_083_4cbdde5f376f,3890281123.0,False,78,78,6.91474784751244e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_083_4cbdde5f376f,4226533458.0,False,78,78,6.914729798072085e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_083_4cbdde5f376f,301721597.0,False,78,78,6.914611368215569e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_083_4cbdde5f376f,554911178.0,False,78,78,6.914958003876813e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_083_4cbdde5f376f,1600960620.0,False,78,78,6.914855600598306e-07,0.0,5.820766091346741e-11,1.8189894035458565e-12,True,0,True,PASS
Model-guided constrained SAC,test_083_4cbdde5f376f,301721597.0,False,79,79,5.266556279456883e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_083_4cbdde5f376f,554911178.0,False,79,79,5.285243991315419e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_083_4cbdde5f376f,1600960620.0,False,79,79,5.278152653912668e-07,0.0,1.4551915228366852e-11,1.3642420526593924e-12,True,0,True,PASS
Passive,test_084_513eb18f351c,,False,78,78,7.441675227049516e-07,0.0,0.0,5.4569682106375694e-12,True,0,True,PASS
Reactive,test_084_513eb18f351c,,False,79,79,5.521717324031374e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Projected stochastic MPC,test_084_513eb18f351c,,False,79,79,5.530549483148788e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Behaviour cloning,test_084_513eb18f351c,1409200687.0,False,79,79,5.613552722141272e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_084_513eb18f351c,3018804584.0,False,79,79,5.633031559810534e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_084_513eb18f351c,959653586.0,False,79,79,5.625686618354488e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
PPO,test_084_513eb18f351c,1694234878.0,False,79,79,5.334400250657673e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
PPO,test_084_513eb18f351c,1635820214.0,False,79,79,5.622644242509521e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_084_513eb18f351c,456241246.0,False,79,79,5.501798110254354e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Vanilla SAC,test_084_513eb18f351c,3760190062.0,False,78,78,7.441255240642933e-07,0.0,2.9103830456733704e-11,3.637978807091713e-12,True,0,True,PASS
Vanilla SAC,test_084_513eb18f351c,3890281123.0,False,78,78,7.441337081830712e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Vanilla SAC,test_084_513eb18f351c,4226533458.0,False,78,78,7.44145509104555e-07,0.0,5.820766091346741e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_084_513eb18f351c,301721597.0,False,78,78,7.44115285621962e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_084_513eb18f351c,554911178.0,False,78,78,7.441567794516223e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_084_513eb18f351c,1600960620.0,False,78,78,7.441382179936889e-07,0.0,0.0,0.0,True,0,True,PASS
Model-guided constrained SAC,test_084_513eb18f351c,301721597.0,False,79,79,5.617750345071473e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Model-guided constrained SAC,test_084_513eb18f351c,554911178.0,False,79,79,5.63673965950202e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_084_513eb18f351c,1600960620.0,False,79,79,5.629000564811187e-07,0.0,1.4551915228366852e-11,9.094947017729282e-13,True,0,True,PASS
Passive,test_085_650c50514b66,,False,78,78,6.289058140535358e-07,0.0,0.0,0.0,True,0,True,PASS
Reactive,test_085_650c50514b66,,False,79,79,5.427876376755938e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Projected stochastic MPC,test_085_650c50514b66,,False,79,79,5.47183167347904e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Behaviour cloning,test_085_650c50514b66,1409200687.0,False,79,79,5.560671374017801e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_085_650c50514b66,3018804584.0,False,79,79,5.584927745130388e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_085_650c50514b66,959653586.0,False,79,79,5.575879558849369e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_085_650c50514b66,1694234878.0,False,79,79,5.238010952365448e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
PPO,test_085_650c50514b66,1635820214.0,False,79,79,5.594250761049764e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_085_650c50514b66,456241246.0,False,79,79,5.446327551286648e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Vanilla SAC,test_085_650c50514b66,3760190062.0,False,78,78,6.288441283401523e-07,0.0,0.0,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_085_650c50514b66,3890281123.0,False,78,78,6.288656202978378e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Vanilla SAC,test_085_650c50514b66,4226533458.0,False,78,78,6.288607791760647e-07,0.0,8.731149137020111e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_085_650c50514b66,301721597.0,False,78,78,6.288560988667109e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_085_650c50514b66,554911178.0,False,78,78,6.288835128365892e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Constrained SAC,test_085_650c50514b66,1600960620.0,False,78,78,6.28876313971717e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Model-guided constrained SAC,test_085_650c50514b66,301721597.0,False,79,79,5.566030874811804e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Model-guided constrained SAC,test_085_650c50514b66,554911178.0,False,79,79,5.589219393100694e-07,0.0,1.4551915228366852e-11,1.3642420526593924e-12,True,0,True,PASS
Model-guided constrained SAC,test_085_650c50514b66,1600960620.0,False,79,79,5.579762991448024e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Passive,test_086_754dc8e1ab0e,,False,78,78,7.903446400434136e-07,0.0,0.0,0.0,True,0,True,PASS
Reactive,test_086_754dc8e1ab0e,,False,79,79,6.5391263721229e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Projected stochastic MPC,test_086_754dc8e1ab0e,,False,79,79,6.564128819015649e-07,0.0,1.4551915228366852e-11,4.547473508864641e-13,True,0,True,PASS
Behaviour cloning,test_086_754dc8e1ab0e,1409200687.0,False,79,79,6.663042132094259e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Behaviour cloning,test_086_754dc8e1ab0e,3018804584.0,False,79,79,6.68433703878043e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Behaviour cloning,test_086_754dc8e1ab0e,959653586.0,False,79,79,6.67592201522813e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_086_754dc8e1ab0e,1694234878.0,False,79,79,6.236222279841935e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_086_754dc8e1ab0e,1635820214.0,False,79,79,6.667380233163162e-07,0.0,0.0,0.0,True,0,True,PASS
PPO,test_086_754dc8e1ab0e,456241246.0,False,79,79,6.488430118836897e-07,0.0,0.0,9.094947017729282e-13,True,0,True,PASS
Vanilla SAC,test_086_754dc8e1ab0e,3760190062.0,False,78,78,7.903302078387891e-07,0.0,0.0,0.0,True,0,True,PASS
Vanilla SAC,test_086_754dc8e1ab0e,3890281123.0,False,78,78,7.903307744283583e-07,0.0,0.0,0.0,True,0,True,PASS
Vanilla SAC,test_086_754dc8e1ab0e,4226533458.0,False,78,78,7.903412974646071e-07,0.0,2.9103830456733704e-11,0.0,True,0,True,PASS
Constrained SAC,test_086_754dc8e1ab0e,301721597.0,False,78,78,7.90306473458497e-07,0.0,0.0,0.0,True,0,True,PASS
Constrained SAC,test_086_754dc8e1ab0e,554911178.0,False,78,78,7.9034205515913e-07,0.0,2.9103830456733704e-11,3.637978807091713e-12,True,0,True,PASS
Constrained SAC,test_086_754dc8e1ab0e,1600960620.0,False,78,78,7.903260565234559e-07,0.0,2.9103830456733704e-11,1.8189894035458565e-12,True,0,True,PASS
Model-guided constrained SAC,test_086_754dc8e1ab0e,301721597.0,False,79,79,6.666079054923017e-07,0.0,0.0,0.0,True,0,True,PASS
Model-guided constrained SAC,test_086_754dc8e1ab0e,554911178.0,False,79,79,6.686706320654448e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
Model-guided constrained SAC,test_086_754dc8e1ab0e,1600960620.0,False,79,79,6.677984081587502e-07,0.0,2.9103830456733704e-11,9.094947017729282e-13,True,0,True,PASS
Passive,test_087_cbc79ee243dd,,False,78,78,7.855476955427745e-07,0.0,0.0,0.0,True,0,True,PASS
Reactive,test_087_cbc79ee243dd,,False,79,79,6.005770579048403e-07,0.0,0.0,4.547473508864641e-13,True,0,True,PASS
Projected stochastic MPC,test_087_cbc79ee243dd,,False,79,79,6.032704785507331e-07,0.0,1.4551915228366852e-11,0.0,True,0,True,PASS
