policy,path_id,training_seed,total_operational_objective,loss_queue,loss_waiting,loss_exit,loss_overflow,loss_route_resource,loss_action,terminal_correction,recalculated_component_sum,absolute_reconciliation_error,relative_reconciliation_error,route_resource_cost_present,tolerance,status
Constrained SAC,test_054_c66f0b1dacc4,554911178.0,279953.1871491037,6445.018405727654,259270.0170295613,11085.229377904723,2365.9585984747105,783.2502680550606,3.713469380210252,0.0,279953.18714910373,5.820766091346741e-11,2.0791926502506965e-16,True,1e-06,PASS
Constrained SAC,test_054_c66f0b1dacc4,1600960620.0,279968.194128069,6445.257526356821,259284.9698915848,11085.923078390424,2366.0819396200563,783.2716870506748,2.690005066242473,0.0,279968.19412806904,5.820766091346741e-11,2.0790812004466775e-16,True,1e-06,PASS
Model-guided constrained SAC,test_054_c66f0b1dacc4,301721597.0,119393.92899040288,8334.89046901767,101535.29461033177,4077.531151528104,3203.614740154073,1274.7597925267337,967.8382268445912,0.0,119393.92899040294,5.820766091346741e-11,4.875261364264698e-16,True,1e-06,PASS
Model-guided constrained SAC,test_054_c66f0b1dacc4,554911178.0,122553.4040213445,8294.897882044903,104682.01496399083,4195.049577523906,3178.2096204507952,1266.9518502631654,936.2801270708964,0.0,122553.40402134451,1.4551915228366852e-11,1.187393801467352e-16,True,1e-06,PASS
Model-guided constrained SAC,test_054_c66f0b1dacc4,1600960620.0,121170.91935991164,8285.364353250605,103392.94337617564,4147.26247317848,3174.279265402987,1264.1676922352376,906.902199668678,0.0,121170.91935991163,1.4551915228366852e-11,1.200941224613769e-16,True,1e-06,PASS
Passive,test_055_f90330578051,,299780.1915370253,7317.723340057581,276824.47580593347,11836.129619935651,2942.4548879551894,859.4078831434773,0.0,0.0,299780.1915370254,5.820766091346741e-11,1.9416780213204407e-16,True,1e-06,PASS
Reactive,test_055_f90330578051,,107946.11122631367,8520.21099892452,90551.33036324655,3645.387802001581,3199.930003535884,1382.4069834915315,646.8450751135973,0.0,107946.11122631367,0.0,0.0,True,1e-06,PASS
Projected stochastic MPC,test_055_f90330578051,,118449.68011615794,10070.109653828087,98440.53458075572,3984.3652548593936,4480.949957227507,1473.7206694872305,0.0,0.0,118449.68011615794,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_055_f90330578051,1409200687.0,122139.30524937392,9259.385688065133,102365.65412263644,4101.889542014342,3805.4078574320233,1405.3461862641393,1201.6218529618263,0.0,122139.3052493739,2.9103830456733704e-11,2.3828390375491257e-16,True,1e-06,PASS
Behaviour cloning,test_055_f90330578051,3018804584.0,125283.37763636906,9243.840854782296,105450.27078725112,4217.363233079141,3800.410872183034,1400.605120699854,1170.886768373603,0.0,125283.37763636904,1.4551915228366852e-11,1.1615200278686062e-16,True,1e-06,PASS
Behaviour cloning,test_055_f90330578051,959653586.0,123988.21999996036,9229.852238521038,104262.33800145262,4172.057131848472,3788.38007541608,1397.9258430842915,1137.66670963785,0.0,123988.21999996035,1.4551915228366852e-11,1.1736530477146542e-16,True,1e-06,PASS
PPO,test_055_f90330578051,1694234878.0,206598.34899701824,8195.616556179039,185443.8511014602,7486.641806407527,3266.211257995226,1125.546177538731,1080.482097437421,0.0,206598.34899701815,8.731149137020111e-11,4.2261466170507125e-16,True,1e-06,PASS
PPO,test_055_f90330578051,1635820214.0,160899.5937335006,8810.61257299462,140511.31854143593,5618.543741239301,3581.848657969296,1276.6187094615746,1100.6515103998995,0.0,160899.59373350063,2.9103830456733704e-11,1.8088193873838258e-16,True,1e-06,PASS
PPO,test_055_f90330578051,456241246.0,189327.43920781324,8526.522610489868,168455.12470329847,6774.372180682425,3455.233010844085,1194.4860311060363,921.7006713923812,0.0,189327.43920781327,2.9103830456733704e-11,1.5372219990145324e-16,True,1e-06,PASS
Vanilla SAC,test_055_f90330578051,3760190062.0,299730.22826038185,7318.713271124953,276772.2446217605,11833.594691522148,2943.081193217165,859.4349927157215,3.1594900414310705,0.0,299730.2282603819,5.820766091346741e-11,1.9420016876943492e-16,True,1e-06,PASS
Vanilla SAC,test_055_f90330578051,3890281123.0,299747.2026469214,7318.405492831171,276789.69091094,11834.440571056666,2942.8672415078668,859.4287758683272,2.3696547175570117,0.0,299747.2026469216,2.3283064365386963e-10,7.767566856266071e-16,True,1e-06,PASS
Vanilla SAC,test_055_f90330578051,4226533458.0,299728.3934772008,7318.407329253328,276770.0825409437,11833.519923015034,2942.8738958136305,859.4165383512518,4.093249823882432,0.0,299728.3934772009,5.820766091346741e-11,1.9420135756305997e-16,True,1e-06,PASS
Constrained SAC,test_055_f90330578051,301721597.0,299759.47112435225,7319.389495498309,276798.516743207,11834.797132782232,2943.564115564668,859.4884220552879,3.715215244747164,0.0,299759.47112435225,0.0,0.0,True,1e-06,PASS
Constrained SAC,test_055_f90330578051,554911178.0,299750.6419619593,7318.763267110793,276791.5600411394,11834.490357190993,2943.0780732900234,859.4576336048208,3.292589623196787,0.0,299750.64196195925,5.820766091346741e-11,1.9418694329553567e-16,True,1e-06,PASS
Constrained SAC,test_055_f90330578051,1600960620.0,299760.96236339456,7318.902366574182,276802.065570946,11834.977838342167,2943.177875724276,859.4713023817694,2.3674094262156595,0.0,299760.9623633946,5.820766091346741e-11,1.941802576777938e-16,True,1e-06,PASS
Model-guided constrained SAC,test_055_f90330578051,301721597.0,122783.16944945112,9288.037536564292,103166.40230513184,4129.019355712987,3818.0427572413846,1419.4912556337977,962.1762391668532,0.0,122783.16944945116,4.3655745685100555e-11,3.5555154571142824e-16,True,1e-06,PASS
Model-guided constrained SAC,test_055_f90330578051,554911178.0,125814.86853230496,9245.891400454142,106193.74214907024,4240.9839281948425,3789.573319847635,1411.828043234692,932.849691503432,0.0,125814.86853230499,2.9103830456733704e-11,2.313226631815844e-16,True,1e-06,PASS
Model-guided constrained SAC,test_055_f90330578051,1600960620.0,124465.80596536434,9237.611338231529,104940.0812260998,4193.744794344188,3783.044436114659,1409.241440570706,902.0827300034896,0.0,124465.80596536439,4.3655745685100555e-11,3.5074489211317073e-16,True,1e-06,PASS
Passive,test_056_b2c64046cef9,,276983.3572360098,6350.181996266179,256604.8958375636,10971.604585082268,2293.1770624604364,763.4977546373642,0.0,0.0,276983.3572360099,1.1641532182693481e-10,4.2029717232339185e-16,True,1e-06,PASS
Reactive,test_056_b2c64046cef9,,94464.71399302852,7653.781305695534,79182.2297378851,3172.3779654307123,2624.266007854485,1243.5525997882476,588.5063763744533,0.0,94464.71399302855,2.9103830456733704e-11,3.080920824984614e-16,True,1e-06,PASS
Projected stochastic MPC,test_056_b2c64046cef9,,102698.87573367602,9030.575184466914,85159.38979152574,3433.154322963205,3732.827246369599,1342.9291883506028,0.0,0.0,102698.87573367608,5.820766091346741e-11,5.667799233208209e-16,True,1e-06,PASS
Behaviour cloning,test_056_b2c64046cef9,1409200687.0,108229.70136775014,8250.830628222848,90777.22370244308,3620.5727688104025,3108.8630921400904,1266.2492744085694,1205.9619017251628,0.0,108229.70136775017,2.9103830456733704e-11,2.689079807939482e-16,True,1e-06,PASS
Behaviour cloning,test_056_b2c64046cef9,3018804584.0,111244.18708539552,8233.888014067456,93744.99279967732,3730.649408987348,3100.7266333685075,1261.7975500075029,1172.1326792873722,0.0,111244.1870853955,1.4551915228366852e-11,1.308105673620161e-16,True,1e-06,PASS
Behaviour cloning,test_056_b2c64046cef9,959653586.0,110000.64404108976,8220.039535562202,92602.03996626475,3688.4136089687463,3090.806008170837,1258.7426576227738,1140.6022645004316,0.0,110000.64404108975,1.4551915228366852e-11,1.3228936389618876e-16,True,1e-06,PASS
PPO,test_056_b2c64046cef9,1694234878.0,187341.54645863804,7228.317288382514,168648.74997561102,6783.439274597215,2587.95449908546,1006.2053903594726,1086.880030602361,0.0,187341.54645863804,0.0,0.0,True,1e-06,PASS
PPO,test_056_b2c64046cef9,1635820214.0,144930.30785521283,7808.718115854487,126936.57047726882,5056.701673117561,2880.5873237092906,1144.6868188705932,1103.0434463920733,0.0,144930.30785521286,2.9103830456733704e-11,2.0081258977113876e-16,True,1e-06,PASS
PPO,test_056_b2c64046cef9,456241246.0,171102.7111490823,7540.269924253943,152684.857060091,6116.78698317409,2756.3875611063027,1071.0090478892107,933.4005725677752,0.0,171102.71114908232,2.9103830456733704e-11,1.7009567096441535e-16,True,1e-06,PASS
Vanilla SAC,test_056_b2c64046cef9,3760190062.0,276929.533214846,6351.028346465497,256549.39258138635,10968.894169469882,2293.502816986976,763.5295490531898,3.1857514840983585,0.0,276929.53321484604,5.820766091346741e-11,2.1018943063869268e-16,True,1e-06,PASS
Vanilla SAC,test_056_b2c64046cef9,3890281123.0,276948.4743242572,6350.7858420865705,256568.56315925327,10969.824887051633,2293.382742366546,763.5234597691918,2.394233729942494,0.0,276948.4743242572,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_056_b2c64046cef9,4226533458.0,276929.6417963987,6350.740016496996,256549.02537094636,10968.897514709148,2293.3388225435465,763.5189161181949,4.121155584419422,0.0,276929.6417963987,0.0,0.0,True,1e-06,PASS
Constrained SAC,test_056_b2c64046cef9,301721597.0,276961.98119216744,6351.66263901508,256578.9638714613,10970.25478987282,2293.8140247618253,763.5776486926518,3.7082183637283497,0.0,276961.98119216744,0.0,0.0,True,1e-06,PASS
Constrained SAC,test_056_b2c64046cef9,554911178.0,276951.3559293918,6351.070370660968,256570.0917847696,10969.857140580543,2293.473951969668,763.548616796109,3.3140646150103947,0.0,276951.35592939187,5.820766091346741e-11,2.1017286851019185e-16,True,1e-06,PASS
Constrained SAC,test_056_b2c64046cef9,1600960620.0,276963.27819429355,6351.221862382763,256582.13179916423,10970.417524305009,2293.565418805013,763.5607619999212,2.3808276365049723,0.0,276963.27819429344,1.1641532182693481e-10,4.2032764266051135e-16,True,1e-06,PASS
Model-guided constrained SAC,test_056_b2c64046cef9,301721597.0,108561.88949963088,8292.396349437053,91185.15330670994,3634.877195014858,3148.8717635090047,1274.2573725614054,1026.3335123986324,0.0,108561.88949963088,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_056_b2c64046cef9,554911178.0,111486.40352533224,8265.051178332224,94085.40433631976,3741.376293879783,3133.2425186394503,1267.8255424704723,993.5036556905512,0.0,111486.40352533225,1.4551915228366852e-11,1.3052636705659204e-16,True,1e-06,PASS
Model-guided constrained SAC,test_056_b2c64046cef9,1600960620.0,110200.86669450023,8252.713837282734,92895.85316580551,3697.72601357158,3126.025267370428,1264.540711527988,964.0076989419492,0.0,110200.86669450018,5.820766091346741e-11,5.281960356521621e-16,True,1e-06,PASS
Passive,test_057_bf11b8e004e2,,280344.346470064,6322.505760604383,259770.19316982556,11106.94264696551,2374.451003114387,770.2538895541514,0.0,0.0,280344.346470064,0.0,0.0,True,1e-06,PASS
Reactive,test_057_bf11b8e004e2,,98130.03658187194,7599.140405555388,82793.47853359967,3328.4546751150306,2585.737947770748,1265.6842926426916,557.540727188392,0.0,98130.03658187191,2.9103830456733704e-11,2.965843229096503e-16,True,1e-06,PASS
Projected stochastic MPC,test_057_bf11b8e004e2,,106608.49310336432,8955.706822284112,89043.0530843358,3602.9973570432153,3661.112727628607,1345.6231120725547,0.0,0.0,106608.4931033643,2.9103830456733704e-11,2.729972970213126e-16,True,1e-06,PASS
Behaviour cloning,test_057_bf11b8e004e2,1409200687.0,111395.8666076205,8180.221039220274,93886.7457698358,3753.750348952313,3093.948736998946,1272.2866522375796,1208.9140603755782,0.0,111395.8666076205,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_057_bf11b8e004e2,3018804584.0,114280.86870309798,8164.830180360791,96727.13119077148,3859.2279324013607,3086.881653996681,1268.3943857363752,1174.4033598313208,0.0,114280.86870309802,4.3655745685100555e-11,3.820039712729023e-16,True,1e-06,PASS
Behaviour cloning,test_057_bf11b8e004e2,959653586.0,113148.93632591415,8147.846798489462,95692.76969284384,3820.7622522564825,3079.203861072341,1265.2037146149844,1143.1500066370322,0.0,113148.93632591414,1.4551915228366852e-11,1.2860850221739177e-16,True,1e-06,PASS
PPO,test_057_bf11b8e004e2,1694234878.0,190695.99634844743,7156.546761309737,171866.6519316541,6948.551396628447,2617.338516590632,1013.2521328644752,1093.655609399965,0.0,190695.9963484473,1.1641532182693481e-10,6.104759620344417e-16,True,1e-06,PASS
PPO,test_057_bf11b8e004e2,1635820214.0,149990.4264543897,7713.639198741918,131862.47243896817,5281.16661160402,2878.0721529959856,1146.0536302521518,1109.0224218274589,0.0,149990.4264543897,0.0,0.0,True,1e-06,PASS
PPO,test_057_bf11b8e004e2,456241246.0,175081.90229008638,7453.282711715019,156541.1192678827,6305.936457074903,2758.611717383737,1074.5030629584317,948.4490730717192,0.0,175081.9022900865,1.1641532182693481e-10,6.6491921954361e-16,True,1e-06,PASS
Vanilla SAC,test_057_bf11b8e004e2,3760190062.0,280286.6786469661,6322.930379718652,259711.2740971004,11103.967398559304,2374.5109415919146,770.2753237793587,3.7205062165385465,0.0,280286.6786469662,5.820766091346741e-11,2.076718779303194e-16,True,1e-06,PASS
Vanilla SAC,test_057_bf11b8e004e2,3890281123.0,280306.719711351,6322.836242597898,259731.3736586889,11104.974490495364,2374.472505351028,770.273255316002,2.789558901804926,0.0,280306.719711351,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_057_bf11b8e004e2,4226533458.0,280284.08333701576,6322.584519869393,259708.30457027684,11103.86746048655,2374.326376466712,770.2573623759812,4.743047540314628,0.0,280284.08333701576,0.0,0.0,True,1e-06,PASS
Constrained SAC,test_057_bf11b8e004e2,301721597.0,280320.4593051181,6323.691181138168,259741.93684100316,11105.40334110976,2374.8763623915947,770.3275937681769,4.223985707265878,0.0,280320.45930511813,5.820766091346741e-11,2.0764685195564195e-16,True,1e-06,PASS
Constrained SAC,test_057_bf11b8e004e2,554911178.0,280307.00834008073,6323.069207606604,259730.38392452567,11104.887033945255,2374.5567992755377,770.2910550476299,3.820319679933296,0.0,280307.0083400806,1.1641532182693481e-10,4.1531363242154347e-16,True,1e-06,PASS
Constrained SAC,test_057_bf11b8e004e2,1600960620.0,280322.06463348214,6323.324129604496,259745.43788635288,11105.588521846068,2374.626708476316,770.3122622899764,2.775124912370953,0.0,280322.06463348214,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_057_bf11b8e004e2,301721597.0,112126.97746407655,8236.132521776599,94711.5622575642,3782.039957059211,3138.79262424537,1290.2410799943027,968.2090234368764,0.0,112126.97746407657,1.4551915228366852e-11,1.2978067863310613e-16,True,1e-06,PASS
Model-guided constrained SAC,test_057_bf11b8e004e2,554911178.0,114907.58471356484,8195.113696216442,97496.9978265015,3884.05764013892,3111.622893507009,1283.2450872649365,936.5475699360668,0.0,114907.58471356488,4.3655745685100555e-11,3.799204882247168e-16,True,1e-06,PASS
Model-guided constrained SAC,test_057_bf11b8e004e2,1600960620.0,113737.10768873814,8188.289221496645,96408.13967579356,3843.854993703787,3108.254104147111,1281.0311575699247,907.538536027176,0.0,113737.10768873821,7.275957614183426e-11,6.397171303226192e-16,True,1e-06,PASS
Passive,test_058_fbcfbffca03e,,302789.70939437614,7327.690431303679,279688.0283364211,11958.56604978209,2947.151515338647,868.2730615306012,0.0,0.0,302789.70939437614,0.0,0.0,True,1e-06,PASS
Reactive,test_058_fbcfbffca03e,,105863.75015365588,8548.869158048714,88518.69039779465,3549.6283251400514,3202.256345919494,1398.0899828033691,646.2159439495879,0.0,105863.75015365586,2.9103830456733704e-11,2.749178110022644e-16,True,1e-06,PASS
Projected stochastic MPC,test_058_fbcfbffca03e,,116616.2919742696,10102.959834094396,96629.9973819705,3897.123102383609,4486.29606406763,1499.9155917534645,0.0,0.0,116616.29197426961,1.4551915228366852e-11,1.247845818282201e-16,True,1e-06,PASS
Behaviour cloning,test_058_fbcfbffca03e,1409200687.0,119929.51950741975,9305.084194140158,100167.3145422473,3997.729712425848,3826.319802253499,1432.408786179366,1200.6624701736098,0.0,119929.51950741978,2.9103830456733704e-11,2.4267445226388254e-16,True,1e-06,PASS
Behaviour cloning,test_058_fbcfbffca03e,3018804584.0,122623.3454423811,9293.619217840973,102813.58105208613,4094.717698892021,3822.0875740151737,1429.0866976379923,1170.25320190883,0.0,122623.3454423811,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_058_fbcfbffca03e,959653586.0,121413.98473791426,9280.88308559712,101705.27650399352,4052.825810244752,3812.332204865909,1426.0757283256912,1136.5914048872337,0.0,121413.98473791423,2.9103830456733704e-11,2.397073987774769e-16,True,1e-06,PASS
PPO,test_058_fbcfbffca03e,1694234878.0,205943.5345581088,8228.070441484995,184750.7149197853,7452.144367044087,3285.878841447201,1147.4895189535457,1079.2364693936308,0.0,205943.53455810877,2.9103830456733704e-11,1.4131946661584464e-16,True,1e-06,PASS
PPO,test_058_fbcfbffca03e,1635820214.0,159129.26191257124,8855.253817221615,138736.2446963847,5531.348062886031,3604.595238799764,1302.2569589370698,1099.5631383420116,0.0,159129.2619125712,2.9103830456733704e-11,1.8289427165648466e-16,True,1e-06,PASS
PPO,test_058_fbcfbffca03e,456241246.0,187858.45785870685,8569.484746449267,166968.77045300204,6703.340533136157,3478.963454448163,1219.007164187074,918.8915074841312,0.0,187858.45785870682,2.9103830456733704e-11,1.5492424875873004e-16,True,1e-06,PASS
Vanilla SAC,test_058_fbcfbffca03e,3760190062.0,302741.1172129716,7328.520701493277,279637.222536072,11956.0910389517,2947.799006272192,868.2941192707507,3.1898109117474758,0.0,302741.1172129717,5.820766091346741e-11,1.9226876563489596e-16,True,1e-06,PASS
Vanilla SAC,test_058_fbcfbffca03e,3890281123.0,302758.4042829236,7328.29620308461,279654.87216757325,11956.946072844312,2947.608680700286,868.2918683994301,2.38929032166214,0.0,302758.40428292356,5.820766091346741e-11,1.9225778736458507e-16,True,1e-06,PASS
Vanilla SAC,test_058_fbcfbffca03e,4226533458.0,302742.07881195704,7328.310597824961,279637.5871579836,11956.124939173766,2947.651432613749,868.2844942392438,4.120190121864092,0.0,302742.0788119572,1.7462298274040222e-10,5.768044647961417e-16,True,1e-06,PASS
