date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2019-10-07,2019,10,7,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188530
2019-10-07,2019,10,7,port744,Jebel Ali,United Arab Emirates,ARE,12,0,4,0,0,16,16,297903,0,5272,0,0,303175,303175,151995,0,2700,0,0,154695,154695,192467
2019-10-07,2019,10,7,port988,Port of Sohar,Oman,OMN,0,1,0,1,2,2,4,0,0,0,4773,35081,4773,39855,0,174523,0,0,11073,174523,185597,3212514
2019-10-08,2019,10,8,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,0,0,0,44858,0,44858,0,55559,0,0,46536,55559,102096,176694
2019-10-08,2019,10,8,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,188531
2019-10-08,2019,10,8,port744,Jebel Ali,United Arab Emirates,ARE,9,2,2,1,8,14,22,70545,21692,10811,0,80329,103049,183379,135675,7985,1139,0,89639,144800,234439,192470
2019-10-08,2019,10,8,port988,Port of Sohar,Oman,OMN,0,4,0,0,1,4,5,0,49395,0,0,0,49395,49395,0,151765,0,0,0,151765,151765,3212515
2019-10-09,2019,10,9,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,10,1,11,0,0,0,0,96619,0,96619,0,56027,0,0,345795,56027,401822,176695
2019-10-09,2019,10,9,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188532
2019-10-09,2019,10,9,port744,Jebel Ali,United Arab Emirates,ARE,8,4,3,2,5,17,22,161145,48566,6125,1640,108941,217477,326419,70751,0,2279,605,5217,73636,78854,192473
2019-10-09,2019,10,9,port988,Port of Sohar,Oman,OMN,1,0,0,1,1,2,3,4917,0,0,507,0,5425,5425,0,0,0,0,37447,0,37447,3212516
2019-10-10,2019,10,10,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,5,1,6,0,0,0,0,33891,0,33891,0,0,0,0,31814,0,31814,176696
2019-10-10,2019,10,10,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188533
2019-10-10,2019,10,10,port744,Jebel Ali,United Arab Emirates,ARE,13,2,0,4,3,19,22,289741,6430,0,507,63364,296679,360044,215508,0,0,0,0,215508,215508,192476
2019-10-10,2019,10,10,port988,Port of Sohar,Oman,OMN,1,1,1,1,0,4,4,3070,10615,2404,0,0,16090,16090,0,37437,3114,0,0,40552,40552,3212517
2019-10-11,2019,10,11,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,65019,0,0,115939,65019,180958,0,0,0,0,81037,0,81037,176697
2019-10-11,2019,10,11,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188534
2019-10-11,2019,10,11,port744,Jebel Ali,United Arab Emirates,ARE,16,1,3,0,5,20,25,283409,69288,18922,0,142330,371620,513950,289977,0,2279,0,59173,292256,351429,193217
2019-10-11,2019,10,11,port988,Port of Sohar,Oman,OMN,0,3,0,1,1,4,5,0,85269,0,0,2035,85269,87304,0,74875,0,0,2944,74875,77819,3212518
2019-10-12,2019,10,12,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,7,2,9,0,0,0,0,25877,0,25877,0,76538,0,0,43441,76538,119980,176698
2019-10-12,2019,10,12,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188535
2019-10-12,2019,10,12,port744,Jebel Ali,United Arab Emirates,ARE,12,0,2,0,5,14,19,181097,0,0,0,157984,181097,339081,278370,0,3458,0,10101,281828,291930,193219
2019-10-12,2019,10,12,port988,Port of Sohar,Oman,OMN,0,0,0,0,1,0,1,0,0,0,0,13122,0,13122,0,0,0,0,20623,0,20623,3212519
2019-10-13,2019,10,13,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,7,2,9,0,10406,0,0,169202,10406,179609,0,86226,0,0,141285,86226,227511,176699
2019-10-13,2019,10,13,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,1,0,0,1,1,0,0,836,0,0,836,836,0,0,1030,0,0,1030,1030,188536
2019-10-13,2019,10,13,port744,Jebel Ali,United Arab Emirates,ARE,10,0,0,1,1,11,12,333373,0,0,0,0,333373,333373,111526,0,0,0,0,111526,111526,193222
2019-10-13,2019,10,13,port988,Port of Sohar,Oman,OMN,0,1,0,0,0,1,1,0,3040,0,0,0,3040,3040,0,0,0,0,0,0,0,3212520
2019-10-14,2019,10,14,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,85022,0,85022,0,69799,0,0,165689,69799,235489,176700
2019-10-14,2019,10,14,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188537
2019-10-14,2019,10,14,port744,Jebel Ali,United Arab Emirates,ARE,13,4,3,1,3,21,24,49437,25994,1659,2448,37781,79540,117322,697300,0,3903,0,10698,701203,711902,193224
2019-10-14,2019,10,14,port988,Port of Sohar,Oman,OMN,2,3,1,0,2,6,8,5897,2762,0,0,0,8659,8659,1797,115134,3377,0,97435,120309,217745,3212521
2019-10-15,2019,10,15,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,5,0,5,0,0,0,0,7749,0,7749,0,0,0,0,76728,0,76728,176701
2019-10-15,2019,10,15,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188538
2019-10-15,2019,10,15,port744,Jebel Ali,United Arab Emirates,ARE,10,4,3,1,4,18,22,193041,148223,3765,2829,72532,347860,420392,46117,0,1143,0,4200,47261,51461,193226
2019-10-15,2019,10,15,port988,Port of Sohar,Oman,OMN,3,2,0,0,1,5,6,5675,67264,0,0,0,72940,72940,0,37437,0,0,10283,37437,47721,3212522
2019-10-16,2019,10,16,port362,Fujairah,United Arab Emirates,ARE,0,1,1,0,7,2,9,0,0,1120,0,69984,1120,71105,0,70410,1520,0,63349,71930,135280,176702
2019-10-16,2019,10,16,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188539
2019-10-16,2019,10,16,port744,Jebel Ali,United Arab Emirates,ARE,12,1,4,0,5,17,22,343182,26800,1140,0,108927,371123,480051,125098,0,3094,0,79231,128193,207424,193228
2019-10-16,2019,10,16,port988,Port of Sohar,Oman,OMN,0,2,0,0,1,2,3,0,388594,0,0,4691,388594,393286,0,0,0,0,0,0,0,3212523
2019-10-17,2019,10,17,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,14,1,15,0,0,0,0,56449,0,56449,0,54631,0,0,83621,54631,138253,176703
2019-10-17,2019,10,17,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188540
2019-10-17,2019,10,17,port744,Jebel Ali,United Arab Emirates,ARE,11,0,3,2,2,16,18,468405,0,13443,0,42000,481848,523849,103782,0,310,0,0,104093,104093,193230
2019-10-17,2019,10,17,port988,Port of Sohar,Oman,OMN,0,1,1,1,1,3,4,0,0,0,0,5495,0,5495,0,88671,7204,0,13643,95875,109519,3212524
2019-10-18,2019,10,18,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,10,2,12,0,31383,0,0,55111,31383,86494,0,58359,0,0,48536,58359,106895,176704
2019-10-18,2019,10,18,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188541
2019-10-18,2019,10,18,port744,Jebel Ali,United Arab Emirates,ARE,9,0,1,1,1,11,12,275526,0,833,0,0,276360,276360,196421,0,0,0,4686,196421,201107,193231
2019-10-18,2019,10,18,port988,Port of Sohar,Oman,OMN,0,1,0,3,0,4,4,0,3303,0,0,0,3303,3303,0,0,0,0,0,0,0,3212525
2019-10-19,2019,10,19,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,0,0,0,35445,0,35445,0,116317,0,0,42471,116317,158788,176705
2019-10-19,2019,10,19,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188542
2019-10-19,2019,10,19,port744,Jebel Ali,United Arab Emirates,ARE,13,1,0,1,4,15,19,139656,0,0,0,110708,139656,250364,104172,0,0,0,19074,104172,123246,193232
2019-10-19,2019,10,19,port988,Port of Sohar,Oman,OMN,2,0,0,2,1,4,5,8787,0,0,510,0,9297,9297,0,0,0,0,6222,0,6222,3212526
2019-10-20,2019,10,20,port362,Fujairah,United Arab Emirates,ARE,0,0,1,0,11,1,12,0,0,0,0,166094,0,166094,0,0,0,0,66496,0,66496,176706
2019-10-20,2019,10,20,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188543
2019-10-20,2019,10,20,port744,Jebel Ali,United Arab Emirates,ARE,6,1,3,3,5,13,18,209347,39514,5458,4261,46516,258582,305099,212576,0,3883,177,14799,216637,231436,193233
2019-10-20,2019,10,20,port988,Port of Sohar,Oman,OMN,1,2,0,1,1,4,5,3149,18468,0,2993,0,24612,24612,1797,62157,0,0,6796,63954,70750,3212527
2019-10-21,2019,10,21,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,0,0,0,77494,0,77494,0,54504,0,0,151248,54504,205753,176707
2019-10-21,2019,10,21,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188544
2019-10-21,2019,10,21,port744,Jebel Ali,United Arab Emirates,ARE,17,4,3,0,0,24,24,276828,80570,1368,0,0,358766,358766,388588,10084,3148,0,0,401821,401821,193234
2019-10-21,2019,10,21,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,3149,0,0,0,0,3149,3149,1797,0,0,0,0,1797,1797,3212528
2019-10-22,2019,10,22,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,70664,0,70664,0,0,0,0,74338,0,74338,176708
2019-10-22,2019,10,22,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188545
2019-10-22,2019,10,22,port744,Jebel Ali,United Arab Emirates,ARE,8,0,1,1,4,10,14,41039,0,0,0,40734,41039,81773,296566,0,1394,0,91238,297961,389200,193235
2019-10-22,2019,10,22,port988,Port of Sohar,Oman,OMN,0,1,0,2,3,3,6,0,0,0,902,8632,902,9534,0,86130,0,0,632,86130,86763,3212529
2019-10-23,2019,10,23,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,5203,0,0,60353,5203,65556,0,43113,0,0,52477,43113,95590,176709
2019-10-23,2019,10,23,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188546
2019-10-23,2019,10,23,port744,Jebel Ali,United Arab Emirates,ARE,11,3,1,2,3,17,20,238981,43385,0,1640,77205,284007,361213,88941,5913,297,98,19166,95250,114416,193236
2019-10-23,2019,10,23,port988,Port of Sohar,Oman,OMN,1,2,1,1,1,5,6,10399,0,2404,1016,3126,13820,16947,0,100619,3114,0,0,103733,103733,3212530
2019-10-24,2019,10,24,port362,Fujairah,United Arab Emirates,ARE,0,2,1,0,7,3,10,0,0,4594,0,78999,4594,83594,0,134624,0,0,43154,134624,177779,176710
2019-10-24,2019,10,24,port561,Khor Fakkan,United Arab Emirates,ARE,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188547
2019-10-24,2019,10,24,port744,Jebel Ali,United Arab Emirates,ARE,11,0,2,3,3,16,19,523282,0,0,4726,37921,528009,565930,183480,0,1477,177,0,185135,185135,193237
2019-10-24,2019,10,24,port988,Port of Sohar,Oman,OMN,2,2,0,0,1,4,5,1749,0,0,0,0,1749,1749,0,223070,0,0,0,223070,223070,3212531
2019-10-25,2019,10,25,port362,Fujairah,United Arab Emirates,ARE,0,0,1,0,11,1,12,0,0,456,0,120589,456,121046,0,0,0,0,124706,0,124706,176711
2019-10-25,2019,10,25,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188548
2019-10-25,2019,10,25,port744,Jebel Ali,United Arab Emirates,ARE,9,1,3,0,2,13,15,184476,0,2409,0,9470,186885,196355,45885,0,7908,0,20371,53794,74165,193238
2019-10-25,2019,10,25,port988,Port of Sohar,Oman,OMN,0,3,0,1,0,4,4,0,10615,0,0,0,10615,10615,0,110131,0,0,0,110131,110131,3212532
2019-10-26,2019,10,26,port362,Fujairah,United Arab Emirates,ARE,0,3,0,0,11,3,14,0,5203,0,0,35913,5203,41117,0,115936,0,0,119857,115936,235794,176712
2019-10-26,2019,10,26,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188549
2019-10-26,2019,10,26,port744,Jebel Ali,United Arab Emirates,ARE,16,1,2,1,1,20,21,171295,21692,2631,0,665,195618,196284,382665,2121,1139,0,0,385927,385927,193239
2019-10-26,2019,10,26,port988,Port of Sohar,Oman,OMN,1,1,0,1,1,3,4,16837,0,0,510,8213,17348,25561,0,54411,0,0,17793,54411,72204,3212533
2019-10-27,2019,10,27,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,10,1,11,0,66823,0,0,127744,66823,194568,0,0,0,0,144800,0,144800,176713
2019-10-27,2019,10,27,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188550
2019-10-27,2019,10,27,port744,Jebel Ali,United Arab Emirates,ARE,8,0,3,1,5,12,17,388961,0,4082,510,145268,393554,538823,93546,0,1477,0,24721,95024,119745,193240
2019-10-27,2019,10,27,port988,Port of Sohar,Oman,OMN,2,0,0,1,1,3,4,9805,0,0,1180,42000,10986,52987,6761,0,0,76,0,6837,6837,3212534
2019-10-28,2019,10,28,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,82175,0,82175,0,0,0,0,90430,0,90430,176714
2019-10-28,2019,10,28,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,969,0,0,0,0,969,969,0,0,0,0,0,0,0,188551
2019-10-28,2019,10,28,port744,Jebel Ali,United Arab Emirates,ARE,15,1,0,1,4,17,21,242831,0,0,0,146315,242831,389146,466122,7209,0,453,82370,473786,556156,193241
2019-10-28,2019,10,28,port988,Port of Sohar,Oman,OMN,0,1,0,0,2,1,3,0,0,0,0,24219,0,24219,0,101569,0,0,13643,101569,115213,3212535
2019-10-29,2019,10,29,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,3,2,5,0,0,0,0,155476,0,155476,0,62504,0,0,9307,62504,71812,176715
2019-10-29,2019,10,29,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188552
2019-10-29,2019,10,29,port744,Jebel Ali,United Arab Emirates,ARE,3,2,2,0,1,7,8,108147,26375,2257,0,39080,136780,175860,29256,2121,2279,0,0,33658,33658,193242
2019-10-29,2019,10,29,port988,Port of Sohar,Oman,OMN,2,0,0,1,1,3,4,3986,0,0,512,0,4498,4498,7241,0,0,0,42866,7241,50107,3212536
2019-10-30,2019,10,30,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,131651,0,131651,176716
2019-10-30,2019,10,30,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188553
2019-10-30,2019,10,30,port744,Jebel Ali,United Arab Emirates,ARE,11,2,1,2,4,16,20,387059,42992,0,1640,45562,431692,477254,103175,5022,994,98,8400,109290,117691,193243
2019-10-30,2019,10,30,port988,Port of Sohar,Oman,OMN,1,0,0,0,0,1,1,2899,0,0,0,0,2899,2899,0,0,0,0,0,0,0,3212537
2019-10-31,2019,10,31,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,6,2,8,0,10406,0,0,65712,10406,76119,0,86226,0,0,35242,86226,121468,176717
2019-10-31,2019,10,31,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188554
2019-10-31,2019,10,31,port744,Jebel Ali,United Arab Emirates,ARE,9,3,1,1,5,14,19,101744,47429,1748,0,94682,150922,245605,268164,7580,0,0,19865,275744,295609,193244
2019-10-31,2019,10,31,port988,Port of Sohar,Oman,OMN,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212538
2019-11-01,2019,11,1,port362,Fujairah,United Arab Emirates,ARE,1,0,0,0,9,1,10,0,0,0,0,105673,0,105673,11072,0,0,0,44320,11072,55393,176718
2019-11-01,2019,11,1,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188555
2019-11-01,2019,11,1,port744,Jebel Ali,United Arab Emirates,ARE,13,3,1,4,3,21,24,372043,24661,0,5134,38631,401838,440469,223926,2121,0,98,19576,226146,245723,193245
2019-11-01,2019,11,1,port988,Port of Sohar,Oman,OMN,0,2,1,0,1,3,4,0,48333,283,0,92609,48616,141225,0,83988,402,0,0,84390,84390,3212539
2019-11-02,2019,11,2,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,15,1,16,0,5203,0,0,110185,5203,115388,0,43113,0,0,224869,43113,267982,176719
2019-11-02,2019,11,2,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188556
2019-11-02,2019,11,2,port744,Jebel Ali,United Arab Emirates,ARE,12,1,6,1,2,20,22,334428,1167,9664,1640,83902,346900,430803,154411,0,3757,98,0,158267,158267,193246
2019-11-02,2019,11,2,port988,Port of Sohar,Oman,OMN,1,0,0,0,0,1,1,10726,0,0,0,0,10726,10726,0,0,0,0,0,0,0,3212540
2019-11-03,2019,11,3,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,5,2,7,0,0,0,0,42139,0,42139,0,135130,0,0,53844,135130,188975,176720
2019-11-03,2019,11,3,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188557
2019-11-03,2019,11,3,port744,Jebel Ali,United Arab Emirates,ARE,12,0,2,0,2,14,16,226756,0,2492,0,53966,229248,283215,227027,0,1139,0,0,228167,228167,193247
2019-11-03,2019,11,3,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,3149,0,0,0,0,3149,3149,1797,100619,0,0,0,102417,102417,3212541
2019-11-04,2019,11,4,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,10,0,10,0,0,0,0,124100,0,124100,0,0,0,0,69064,0,69064,176721
2019-11-04,2019,11,4,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188558
2019-11-04,2019,11,4,port744,Jebel Ali,United Arab Emirates,ARE,15,1,2,3,5,21,26,134219,13028,3735,2191,38479,153174,191653,266983,0,1139,1197,5019,269321,274340,193248
2019-11-04,2019,11,4,port988,Port of Sohar,Oman,OMN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212542
2019-11-05,2019,11,5,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,98989,0,98989,0,62157,0,0,297587,62157,359744,176722
2019-11-05,2019,11,5,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188559
2019-11-05,2019,11,5,port744,Jebel Ali,United Arab Emirates,ARE,6,3,5,1,1,15,16,178569,17924,1128,3452,23531,201074,224606,57092,2526,4807,0,0,64426,64426,193249
2019-11-05,2019,11,5,port988,Port of Sohar,Oman,OMN,0,1,0,0,0,1,1,0,23766,0,0,0,23766,23766,0,0,0,0,0,0,0,3212543
2019-11-06,2019,11,6,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,6,1,7,0,5203,0,0,44294,5203,49498,0,43113,0,0,18800,43113,61913,176723
2019-11-06,2019,11,6,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188560
2019-11-06,2019,11,6,port744,Jebel Ali,United Arab Emirates,ARE,10,2,3,0,1,15,16,248377,41926,2195,0,1582,292498,294081,263659,0,1139,0,0,264799,264799,193250
2019-11-06,2019,11,6,port988,Port of Sohar,Oman,OMN,0,0,0,1,0,1,1,0,0,0,1180,0,1180,1180,0,0,0,76,0,76,76,3212544
2019-11-07,2019,11,7,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,10,2,12,0,5203,0,0,61667,5203,66870,0,96947,0,0,72360,96947,169308,176724
2019-11-07,2019,11,7,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188561
2019-11-07,2019,11,7,port744,Jebel Ali,United Arab Emirates,ARE,11,3,2,3,2,19,21,240417,87345,1128,10033,512,338924,339436,182552,2121,1560,0,0,186234,186234,193251
2019-11-07,2019,11,7,port988,Port of Sohar,Oman,OMN,0,1,0,1,0,2,2,0,10615,0,0,0,10615,10615,0,37437,0,0,0,37437,37437,3212545
2019-11-08,2019,11,8,port362,Fujairah,United Arab Emirates,ARE,0,2,1,0,11,3,14,0,5203,1120,0,88175,6323,94499,0,119651,1520,0,130944,121172,252117,176725
2019-11-08,2019,11,8,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,188562
2019-11-08,2019,11,8,port744,Jebel Ali,United Arab Emirates,ARE,13,1,2,0,7,16,23,153871,0,1128,0,90647,154999,245647,235979,0,1139,0,11875,237119,248994,193252
2019-11-08,2019,11,8,port988,Port of Sohar,Oman,OMN,1,1,0,2,2,4,6,0,390019,0,1180,0,391199,391199,5592,0,0,76,50120,5668,55789,3212546
2019-11-09,2019,11,9,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,4,0,4,0,0,0,0,34390,0,34390,0,0,0,0,136065,0,136065,176726
2019-11-09,2019,11,9,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188563
2019-11-09,2019,11,9,port744,Jebel Ali,United Arab Emirates,ARE,12,3,4,2,0,21,21,382900,13870,3385,3280,0,403436,403436,163244,0,4695,196,0,168137,168137,193253
2019-11-09,2019,11,9,port988,Port of Sohar,Oman,OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212547
2019-11-10,2019,11,10,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,7,2,9,0,63158,0,0,86015,63158,149174,0,43113,0,0,9685,43113,52798,176727
2019-11-10,2019,11,10,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,3362,0,0,0,0,3362,3362,0,0,0,0,0,0,0,188564
2019-11-10,2019,11,10,port744,Jebel Ali,United Arab Emirates,ARE,15,0,3,0,3,18,21,105192,0,4446,0,1340,109638,110978,270082,0,337,0,39481,270420,309902,193254
2019-11-10,2019,11,10,port988,Port of Sohar,Oman,OMN,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,81665,0,553,0,82218,82218,3212548
2019-11-11,2019,11,11,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,49888,0,49888,0,0,0,0,131019,0,131019,176728
2019-11-11,2019,11,11,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188565
2019-11-11,2019,11,11,port744,Jebel Ali,United Arab Emirates,ARE,14,1,3,0,4,18,22,285445,505,5382,0,11325,291333,302658,316085,0,193,0,36605,316279,352884,193255
2019-11-11,2019,11,11,port988,Port of Sohar,Oman,OMN,0,1,0,0,0,1,1,0,10615,0,0,0,10615,10615,0,37437,0,0,0,37437,37437,3212549
2019-11-12,2019,11,12,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,23247,0,23247,0,0,0,0,203572,0,203572,176729
2019-11-12,2019,11,12,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188566
2019-11-12,2019,11,12,port744,Jebel Ali,United Arab Emirates,ARE,8,3,2,3,1,16,17,219640,19664,1128,0,38556,240433,278990,124470,0,1838,0,0,126309,126309,193256
2019-11-12,2019,11,12,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,3149,2530,0,0,0,5680,5680,1797,0,0,0,0,1797,1797,3212550
2019-11-13,2019,11,13,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,171334,0,171334,0,62504,0,0,158482,62504,220986,176730
2019-11-13,2019,11,13,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188567
2019-11-13,2019,11,13,port744,Jebel Ali,United Arab Emirates,ARE,12,1,1,0,6,14,20,333838,25807,0,0,10472,359645,370118,136940,0,4953,0,160853,141894,302747,193257
2019-11-13,2019,11,13,port988,Port of Sohar,Oman,OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212551
2019-11-14,2019,11,14,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,5,2,7,0,43995,0,0,31572,43995,75567,0,53720,0,0,27922,53720,81642,176731
2019-11-14,2019,11,14,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188568
2019-11-14,2019,11,14,port744,Jebel Ali,United Arab Emirates,ARE,14,1,2,0,3,17,20,422883,21692,1990,0,34908,446566,481475,181670,2121,1744,0,10599,185536,196135,193258
2019-11-14,2019,11,14,port988,Port of Sohar,Oman,OMN,0,1,0,0,0,1,1,0,10615,0,0,0,10615,10615,0,37437,0,0,0,37437,37437,3212552
2019-11-15,2019,11,15,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,11,2,13,0,0,0,0,53771,0,53771,0,45411,0,0,307469,45411,352881,176732
2019-11-15,2019,11,15,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188569
2019-11-15,2019,11,15,port744,Jebel Ali,United Arab Emirates,ARE,14,2,3,1,7,20,27,157056,2314,1659,1640,83583,162670,246254,420847,0,3038,98,29971,423984,453955,193259
