restriction,path_id,training_seed,all_step_acceptance_passed,maximum_transition_residual,maximum_source_simplex_residual,maximum_waiting_identity_residual,maximum_provenance_shadow_residual,maximum_period_loss_identity_residual,loss_components_reconstruct_total,restriction_changes_only_declared_action_block,no_readiness_starts_without_readiness_stock,direct_procurement_retained_under_no_readiness,no_release_pacing_uses_immediate_release_baseline,no_disclosure_preserves_information_system,policy,chi,commitment_split_identity_passed,committed_provenance_conservation_passed,existing_state_relabelled_by_chi,initial_committed_outstanding
full_action,test_013_040653995d85,2857687458.0,True,9.845107630476897e-07,1.2546067361548195e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_013_040653995d85,3413089447.0,True,9.97509065162416e-07,1.3357257262606484e-14,1.4210854715202004e-14,1.7763568394002505e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_014_f00647451070,,True,9.871014202486663e-07,8.91168107190754e-15,7.105427357601002e-15,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_014_f00647451070,,True,9.991226651512757e-07,1.3174797895438434e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_014_f00647451070,,True,9.824658332688152e-07,1.2973130150367262e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_014_f00647451070,4237354934.0,True,9.658367954916225e-07,9.775528470197786e-15,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_014_f00647451070,60714114.0,True,9.966583196900185e-07,6.486546969854384e-15,1.4210854715202004e-14,3.907985046680551e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_014_f00647451070,1484239003.0,True,9.901625771146984e-07,1.0407239713029412e-14,1.4210854715202004e-14,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_014_f00647451070,1044336490.0,True,9.621673528418942e-07,7.961838653647302e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_014_f00647451070,2857687458.0,True,9.979367432308326e-07,1.2187721602882792e-14,1.4210854715202004e-14,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_014_f00647451070,3413089447.0,True,9.549599084214866e-07,1.2136698032206086e-14,1.4210854715202004e-14,5.329070518200752e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,,True,9.91634655889221e-07,7.920876140318084e-15,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,,True,9.958352440190851e-07,1.1931933852317108e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,,True,9.841578066148173e-07,1.2469141523344454e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,4237354934.0,True,9.953068872868326e-07,1.3663837449733388e-14,1.4210854715202004e-14,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,60714114.0,True,9.94439592696204e-07,1.1856943378518723e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,1484239003.0,True,9.89851686580055e-07,1.4226400310882962e-14,1.4210854715202004e-14,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,1044336490.0,True,9.994242602190546e-07,9.794214864047164e-15,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,2857687458.0,True,9.911830913446784e-07,1.332992520346448e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_015_643a837775f9,3413089447.0,True,9.958409439978923e-07,1.0396518817016014e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,,True,9.877019841176364e-07,8.412866757401272e-15,7.105427357601002e-15,3.907985046680551e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,,True,9.415022628852576e-07,1.1435473760008616e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,,True,9.987899797418798e-07,1.1720191603250411e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,4237354934.0,True,9.7624619905954e-07,8.595841120601251e-15,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,60714114.0,True,9.986924300154972e-07,9.648111845041165e-15,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,1484239003.0,True,9.732833555118026e-07,1.2112621544196856e-14,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,1044336490.0,True,9.889389742384674e-07,1.1703017163211883e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,2857687458.0,True,9.764977475576612e-07,1.0385550587382018e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_016_45a90ccef8bd,3413089447.0,True,9.964316088704386e-07,1.4234268399930007e-14,1.4210854715202004e-14,1.7763568394002505e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,,True,9.854126860457997e-07,9.183952507143263e-15,7.105427357601002e-15,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,,True,9.856055749270022e-07,1.2309233561364104e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,,True,9.85134816655608e-07,1.2454110076662481e-14,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,4237354934.0,True,9.858452468160764e-07,1.0864540942790747e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,60714114.0,True,9.991898565783369e-07,1.3217295232468076e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,1484239003.0,True,9.986541372779177e-07,1.189248318691962e-14,1.4210854715202004e-14,4.618527782440651e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,1044336490.0,True,9.65204925285836e-07,1.2021376190503308e-14,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,2857687458.0,True,9.82136920624884e-07,1.3268069775458288e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_017_ebd333a3cdba,3413089447.0,True,9.948161592842245e-07,1.3078363194393532e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.570013287877748e-07,8.417740584979773e-15,7.105427357601002e-15,3.907985046680551e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.81325149857612e-07,1.1460477749095088e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.980268858505151e-07,1.2405210864617487e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,4237354934.0,True,9.946632721985402e-07,1.249535084031487e-14,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,60714114.0,True,9.952032201485135e-07,1.1223833472532943e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,1484239003.0,True,9.965428751677226e-07,1.1180529971895751e-14,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,1044336490.0,True,9.933450624901266e-07,1.1429117201255943e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,2857687458.0,True,9.853068833563243e-07,9.868069360784161e-15,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_018_9466cee538c9,3413089447.0,True,9.900175747919155e-07,1.0334103500231688e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.954838261555873e-07,1.3736779691986192e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.202647169843592e-07,1.2512265241238591e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.949271334822744e-07,1.2723973079591803e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,4237354934.0,True,9.98767843023295e-07,1.3669553228061461e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,60714114.0,True,9.932031165777857e-07,1.3669844607395315e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,1484239003.0,True,9.961364824542854e-07,1.3271325770107534e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,1044336490.0,True,9.99958554981859e-07,1.2196294846858424e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,2857687458.0,True,9.838221910237338e-07,1.1012839471196032e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_019_9d2b7462a57a,3413089447.0,True,9.856343087223688e-07,1.0856190891996714e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.754813764139075e-07,1.285630673100724e-14,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.666678449947964e-07,7.911755289542051e-15,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.83169792076771e-07,1.2977013055276594e-14,1.4210854715202004e-14,4.618527782440651e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,4237354934.0,True,9.960143972125698e-07,1.1816256150897363e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,60714114.0,True,9.85075147768025e-07,1.3478449042633732e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,1484239003.0,True,9.903298361224205e-07,1.3855251649219807e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,1044336490.0,True,9.882819992550155e-07,1.4904377340326562e-14,1.4210854715202004e-14,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,2857687458.0,True,9.922580314553968e-07,1.0629436783884947e-14,1.4210854715202004e-14,3.907985046680551e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_020_701c8d28bc45,3413089447.0,True,9.88995878445406e-07,1.439886130114162e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.58697545899985e-07,1.1797034432225324e-14,7.105427357601002e-15,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.473178574566024e-07,1.2576863785444467e-14,7.105427357601002e-15,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.94382972035616e-07,1.2745992548088628e-14,1.4210854715202004e-14,7.460698725481053e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,4237354934.0,True,9.984122209830807e-07,1.0277470877378264e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,60714114.0,True,9.986206734021894e-07,1.034392230615626e-14,1.4210854715202004e-14,2.4868995751603507e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,1484239003.0,True,9.863384167442167e-07,1.1974818177524528e-14,1.4210854715202004e-14,1.0658141036401504e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,1044336490.0,True,9.748976932539258e-07,1.2935284083009231e-14,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,2857687458.0,True,9.908883363342046e-07,1.4337691969822704e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_021_69299bc5d0bf,3413089447.0,True,9.932692209581817e-07,1.3245680153563515e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.492629163413144e-07,1.0969124100788236e-14,7.105427357601002e-15,2.131628207280301e-14,0.0,True,True,True,True,True,True,Passive,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.941427685714976e-07,1.3191261674834216e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Reactive,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.939708908955482e-07,1.105420517220814e-14,1.4210854715202004e-14,1.4210854715202004e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,4237354934.0,True,9.791661216196945e-07,1.3205923815151187e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,60714114.0,True,9.978025225475742e-07,1.1438556536420148e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,1484239003.0,True,9.838310792851803e-07,1.0543676392041346e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,1044336490.0,True,9.79486768995268e-07,1.156435617568046e-14,1.4210854715202004e-14,2.131628207280301e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,2857687458.0,True,9.93814480770594e-07,1.082301938771634e-14,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.0,True,True,False,0.0
