metric,source_column,chi,policy,reference_policy,physical_paths,mean_paired_difference,standard_error,paired_lower,paired_upper,unadjusted_p_value,simultaneous_lower,simultaneous_upper,holm_adjusted_p_value,multiplicity_family_size,seed_aggregated_within_path_first,inference_unit
waiting_exposure,waiting_exposure,0.25,Behaviour cloning,Reactive,88,3048.0837067634084,11.818102378388364,3024.5939486034563,3071.5734649233605,2.998612926992791e-127,3009.047000041838,3087.1204134849786,9.89542265907621e-126,36,True,physical_path
waiting_exposure,waiting_exposure,0.25,Model-guided constrained SAC,Reactive,88,3099.5627620148657,11.712810354985898,3076.2822831526137,3122.8432408771178,3.2151920532123366e-128,3060.873848340443,3138.2516756892883,1.0931652980921944e-126,36,True,physical_path
waiting_exposure,waiting_exposure,0.375,Passive,Reactive,88,9251.99604337342,46.75796727275704,9159.059520391816,9344.932566355023,2.9751893907635625e-117,9097.548485137568,9406.443601609271,7.140454537832551e-116,36,True,physical_path
waiting_exposure,waiting_exposure,0.375,Projected stochastic MPC,Reactive,88,485.6618892765319,10.17780130952948,465.43240710534303,505.89137144772076,3.584538054157102e-64,452.0433072005237,519.2804713525401,3.9429918595728125e-63,36,True,physical_path
waiting_exposure,waiting_exposure,0.375,Behaviour cloning,Reactive,88,1883.1443542270017,6.3812684105349105,1870.4608922871798,1895.8278161668236,2.4740256178122785e-132,1862.0662068664572,1904.2225015875463,8.906492224124203e-131,36,True,physical_path
waiting_exposure,waiting_exposure,0.375,Model-guided constrained SAC,Reactive,88,1937.4495175155193,6.675323221593745,1924.1815897979957,1950.717445233043,1.0490203900118427e-131,1915.400069429034,1959.4989656020048,3.671571365041449e-130,36,True,physical_path
waiting_exposure,waiting_exposure,0.5,Passive,Reactive,88,8904.408469536029,54.58244262408833,8795.919954547031,9012.896984525027,5.584994940522548e-110,8724.11566645794,9084.701272614118,1.172848937509735e-108,36,True,physical_path
waiting_exposure,waiting_exposure,0.5,Projected stochastic MPC,Reactive,88,311.86936563149936,6.668029241359181,298.61593548949577,325.12279577350296,1.9215733666109618e-63,289.8440104964992,333.8947207664995,1.7294160299498655e-62,36,True,physical_path
waiting_exposure,waiting_exposure,0.5,Behaviour cloning,Reactive,88,1018.4043880768036,4.003603835424408,1010.4467919373122,1026.3619842162948,9.979382188607478e-127,1005.1799715208413,1031.6288046327659,3.193402300354393e-125,36,True,physical_path
waiting_exposure,waiting_exposure,0.5,Model-guided constrained SAC,Reactive,88,1075.6257363820366,4.2976636419971195,1067.083664535719,1084.1678082283543,4.08124019134872e-126,1061.4300025993111,1089.821470164762,1.224372057404616e-124,36,True,physical_path
waiting_exposure,waiting_exposure,0.625,Passive,Reactive,88,8331.437134660657,54.156294326152796,8223.79563555782,8439.078633763493,9.042825497201896e-108,8152.55195402429,8510.322315297022,1.8085650994403792e-106,36,True,physical_path
waiting_exposure,waiting_exposure,0.625,Projected stochastic MPC,Reactive,88,135.97203934726178,4.697177736074343,126.63588997894462,145.30818871557895,1.9703318658932045e-46,120.456659311501,151.48741938302257,9.851659329466022e-46,36,True,physical_path
waiting_exposure,waiting_exposure,0.625,Behaviour cloning,Reactive,88,452.9492188319213,3.194890671732522,446.5990276740141,459.2994099898285,1.073260867747701e-104,442.3960854974214,463.50235216642125,1.7172173883963217e-103,36,True,physical_path
waiting_exposure,waiting_exposure,0.625,Model-guided constrained SAC,Reactive,88,506.24949886108914,3.3559928329225253,499.57909971341877,512.9198980087596,4.9596160475856936e-107,495.1642244419015,517.3347732802767,9.423270490412817e-106,36,True,physical_path
waiting_exposure,waiting_exposure,0.75,Passive,Reactive,88,6621.12140236578,34.02988085344023,6553.483329359993,6688.7594753715675,1.2821927222193602e-116,6508.716344758986,6733.526459972574,2.949043261104528e-115,36,True,physical_path
waiting_exposure,waiting_exposure,0.75,Projected stochastic MPC,Reactive,88,-68.0398245905703,2.248163514811691,-72.50829301097642,-63.571356170164194,5.80309739258447e-48,-75.46579679659267,-60.61385238454795,3.4818584355506825e-47,36,True,physical_path
waiting_exposure,waiting_exposure,0.75,Behaviour cloning,Reactive,88,89.47402487528926,2.0114409008271688,85.4760682828782,93.47198146770032,1.2698350356060686e-61,82.82997780078175,96.11807194979677,1.0158680284848549e-60,36,True,physical_path
waiting_exposure,waiting_exposure,0.75,Model-guided constrained SAC,Reactive,88,129.46898969946264,1.8593447237177219,125.77334072827236,133.16463867065292,4.402565462853705e-78,123.32733579004999,135.6106436088753,5.723335101709816e-77,36,True,physical_path
waiting_exposure,waiting_exposure,0.875,Passive,Reactive,88,3359.9818950692857,15.289506128859557,3329.5923460661575,3390.371444072414,3.290913393629451e-121,3309.4786968772137,3410.4850932613576,9.214557502162462e-120,36,True,physical_path
waiting_exposure,waiting_exposure,0.875,Projected stochastic MPC,Reactive,88,-217.32964265789997,1.2391313542776743,-219.79255039963894,-214.866734916161,1.0450171519148988e-112,-221.42265232372387,-213.23663299207607,2.2990377342127775e-111,36,True,physical_path
waiting_exposure,waiting_exposure,0.875,Behaviour cloning,Reactive,88,-140.1997920201685,1.2006043862262488,-142.58612324114395,-137.81346079919305,2.0989126066360257e-97,-144.16554217304002,-136.23404186729698,3.1483689099540386e-96,36,True,physical_path
waiting_exposure,waiting_exposure,0.875,Model-guided constrained SAC,Reactive,88,-121.81292693486844,1.2564802698744293,-124.31031752492413,-119.31553634481276,1.9912636557925925e-90,-125.96324229228341,-117.66261157745348,2.7877691181096296e-89,36,True,physical_path
waiting_exposure,waiting_exposure,1.0,Passive,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
waiting_exposure,waiting_exposure,1.0,Projected stochastic MPC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
waiting_exposure,waiting_exposure,1.0,Behaviour cloning,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
waiting_exposure,waiting_exposure,1.0,Model-guided constrained SAC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Reactive,Passive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Projected stochastic MPC,Passive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Behaviour cloning,Passive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Model-guided constrained SAC,Passive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Reactive,Passive,88,-3.2297397080004555e-16,2.4947866482439206e-15,-5.2816325736475005e-15,4.63568463204741e-15,0.897292861885469,-8.563573992888214e-15,7.917626051288124e-15,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Projected stochastic MPC,Passive,88,1.937843824800273e-15,2.590280222308303e-15,-3.2106185966960884e-15,7.0863062462966346e-15,0.45640458597292055,-6.618183710537634e-15,1.049387136013818e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Behaviour cloning,Passive,88,-1.937843824800273e-15,2.549221308001674e-15,-7.004697208187722e-15,3.129009558587176e-15,0.4492076035296029,-1.0358248504219703e-14,6.482560854619157e-15,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Model-guided constrained SAC,Passive,88,-9.689219124001365e-16,2.9574713405315046e-15,-6.847216441402885e-15,4.909372616602612e-15,0.7439873067668711,-1.0737828769130358e-14,8.799984944330083e-15,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.25,Reactive,Passive,88,1.2918958832001822e-15,5.195351510960916e-15,-9.034427805752023e-15,1.1618219572152389e-14,0.8042069056717578,-1.5869015975181076e-14,1.8452807741581438e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.25,Projected stochastic MPC,Passive,88,8.397323240801184e-15,6.969125691768945e-15,-5.45456869959393e-15,2.2249215181196297e-14,0.23149693506598348,-1.4622592057347132e-14,3.1417238538949504e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.25,Behaviour cloning,Passive,88,0.0,5.5884978510279745e-15,-1.1107744610345925e-14,1.1107744610345925e-14,1.0,-1.8459524603852277e-14,1.8459524603852277e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.25,Model-guided constrained SAC,Passive,88,-1.937843824800273e-15,6.902744968124493e-15,-1.56577968891418e-14,1.1782109239541252e-14,0.7795799989939324,-2.4738495085634723e-14,2.0862807436034174e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.375,Reactive,Passive,88,9.043271182401275e-15,1.2219161452825675e-14,-1.5243635315308974e-14,3.333017768011152e-14,0.4612383320058161,-3.131818506033278e-14,4.940472742513533e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.375,Projected stochastic MPC,Passive,88,1.2918958832001822e-15,1.4173005895777909e-14,-2.687848801025871e-14,2.946227977665907e-14,0.9275814696126712,-4.5523358952324326e-14,4.810715071872469e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.375,Behaviour cloning,Passive,88,1.0335167065601458e-14,1.2945660118838565e-14,-1.5395734197239423e-14,3.606606832844234e-14,0.42684135892686803,-3.242600737644513e-14,5.309634150764804e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.375,Model-guided constrained SAC,Passive,88,-1.2918958832001821e-14,1.3803405406966712e-14,-4.035472173302021e-14,1.451680406901657e-14,0.35190226509844036,-5.851337588630555e-14,3.26754582223019e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.5,Reactive,Passive,88,2.842170943040401e-14,1.745612435807613e-14,-6.274227908156797e-15,6.311764676896482e-14,0.10710297965691869,-2.923810643881718e-14,8.60815252996252e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.5,Projected stochastic MPC,Passive,88,5.2967731211207466e-14,2.0621552046773245e-14,1.1980163583820922e-14,9.395529883859402e-14,0.011917491878490803,-1.514789798367714e-14,1.2108336040609206e-13,0.3813597401117057,36,True,physical_path
committed_delivery,committed_delivery,0.5,Behaviour cloning,Passive,88,9.043271182401275e-15,1.857785375419771e-14,-2.7882224793592695e-14,4.596876715839524e-14,0.6276405055515448,-5.2321760639038956e-14,7.040830300384151e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.5,Model-guided constrained SAC,Passive,88,0.0,1.6537380970808962e-14,-3.2869835373373396e-14,3.2869835373373396e-14,1.0,-5.462508871820955e-14,5.462508871820955e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.625,Reactive,Passive,88,-8.138944064161148e-14,3.3427559383963935e-14,-1.4783033450648863e-13,-1.494854677673432e-14,0.016942477170461195,-1.9180495324335848e-13,2.902607196013552e-14,0.5252167922842971,36,True,physical_path
committed_delivery,committed_delivery,0.625,Projected stochastic MPC,Passive,88,-6.201100239360874e-14,3.792125282532865e-14,-1.373835985574649e-13,1.3361593770247413e-14,0.10560834167882803,-1.8726976032787082e-13,6.324775554065335e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.625,Behaviour cloning,Passive,88,-6.717858592640948e-14,3.2176296105763174e-14,-1.311324585370865e-13,-3.2247133157324405e-15,0.03973727220954953,-1.7346101556283062e-13,3.9103843710011684e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.625,Model-guided constrained SAC,Passive,88,-7.23461694592102e-14,3.2569774089441923e-14,-1.370821221688701e-13,-7.610216749550304e-15,0.0289293008602444,-1.7992830730245405e-13,3.523596838403365e-14,0.867879025807332,36,True,physical_path
committed_delivery,committed_delivery,0.75,Reactive,Passive,88,5.167583532800729e-15,6.04951630074486e-14,-1.150731034568849e-13,1.2540827052248635e-13,0.9321226287706138,-1.946556927246355e-13,2.0499085979023695e-13,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.75,Projected stochastic MPC,Passive,88,-4.909204356160692e-14,7.082779711540583e-14,-1.89869959674898e-13,9.168587255168415e-14,0.49008152905253255,-2.830453344710761e-13,1.8486124734786228e-13,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.75,Behaviour cloning,Passive,88,-5.425962709440765e-14,6.512010802136456e-14,-1.836928930956467e-13,7.517363890683139e-14,0.4070001758528142,-2.693596894492281e-13,1.6084043526041276e-13,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.75,Model-guided constrained SAC,Passive,88,-7.492996122561056e-14,6.477984931832044e-14,-2.0368692621079638e-13,5.3827003759575245e-14,0.2505667738977828,-2.889061054779372e-13,1.3904618302671612e-13,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.875,Reactive,Passive,88,0.0006879859285840502,0.0006879859285343938,-0.0006794606005876572,0.0020554324577557576,0.32008377309696495,-0.0015845197631822478,0.0029604916203503483,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.875,Projected stochastic MPC,Passive,88,-0.01529186095678173,0.015291860956847064,-0.04568609043551952,0.015102368521956061,0.3200837731337502,-0.06580283744748261,0.035219115533919154,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.875,Behaviour cloning,Passive,88,0.0006879859285711311,0.0006879859285423826,-0.000679460600616455,0.0020554324577587175,0.32008377311158787,-0.0015845197632215551,0.0029604916203638176,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.875,Model-guided constrained SAC,Passive,88,0.0006879859285737149,0.0006879859285501936,-0.0006794606006293962,0.002055432457776826,0.32008377311524366,-0.001584519763244772,0.0029604916203922016,1.0,36,True,physical_path
committed_delivery,committed_delivery,1.0,Reactive,Passive,88,4.140515989220972,0.3620695118281321,3.4208636290004653,4.86016834944148,5.060760577356607e-19,2.9445539901183393,5.3364779883236055,1.7206585963012463e-17,36,True,physical_path
committed_delivery,committed_delivery,1.0,Projected stochastic MPC,Passive,88,4.4956317830464165,0.41553349675405765,3.6697139636203864,5.321549602472446,8.783257127090433e-18,3.1230713899802653,5.868192176112568,2.8984748519398427e-16,36,True,physical_path
committed_delivery,committed_delivery,1.0,Behaviour cloning,Passive,88,1.7331236546261422,0.1220486851910034,1.4905386771834466,1.9757086320688377,2.2378226392413134e-24,1.3299812061170624,2.136266103135222,7.832379237344597e-23,36,True,physical_path
committed_delivery,committed_delivery,1.0,Model-guided constrained SAC,Passive,88,0.5018419593611209,0.03400044619400529,0.43426239092819235,0.5694215277940493,2.0562867738838967e-25,0.38953412820668165,0.6141497905155601,7.402632385982028e-24,36,True,physical_path
committed_delivery,committed_delivery,0.0,Passive,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Projected stochastic MPC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Behaviour cloning,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.0,Model-guided constrained SAC,Reactive,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Passive,Reactive,88,3.2297397080004555e-16,2.4947866482439206e-15,-4.63568463204741e-15,5.2816325736475005e-15,0.897292861885469,-7.917626051288124e-15,8.563573992888214e-15,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Projected stochastic MPC,Reactive,88,2.2608177956003187e-15,3.0200532793689275e-15,-3.7418651133135916e-15,8.26350070451423e-15,0.45611624554561014,-7.714805225387474e-15,1.223644081658811e-14,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Behaviour cloning,Reactive,88,-1.6148698540002276e-15,2.5310485964854293e-15,-6.64560300547906e-15,3.4158632974786046e-15,0.52513384861603,-9.975247738331757e-15,6.745508030331302e-15,1.0,36,True,physical_path
committed_delivery,committed_delivery,0.125,Model-guided constrained SAC,Reactive,88,-6.459479416000911e-16,2.677678852370937e-15,-5.9681246040084835e-15,4.676228720808301e-15,0.8099411738546864,-9.490664352730875e-15,8.198768469530694e-15,1.0,36,True,physical_path
